"Path","Schema","File","MTime","Day","InfHits","T4InfHits","Dormant","HasLog","QScore"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\README_downstream_column_comments.md","synapse","README_downstream_column_comments","3/30/2026 3:02:15 PM","2026-03-30","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\_audit_wiki_alter_column_parity.md","synapse","_audit_wiki_alter_column_parity","3/29/2026 12:05:15 PM","2026-03-29","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\_bottom_up_report.md","synapse","_bottom_up_report","3/23/2026 11:31:18 AM","2026-03-23","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\_downstream_column_comments_run_report.md","synapse","_downstream_column_comments_run_report","3/30/2026 3:40:47 PM","2026-03-30","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\_semantic_index.md","synapse","_semantic_index","3/23/2026 11:31:19 AM","2026-03-23","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Functions\DateToDateID.md","BI_DB_dbo","DateToDateID","4/23/2026 4:38:26 PM","2026-04-23","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Functions\Function_AUM_OptionsPlatform.md","BI_DB_dbo","Function_AUM_OptionsPlatform","4/23/2026 4:38:26 PM","2026-04-23","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Functions\Function_DDR_Aggregation_MoM.md","BI_DB_dbo","Function_DDR_Aggregation_MoM","4/23/2026 4:38:26 PM","2026-04-23","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Functions\Function_DDR_Aggregation_ThisMonth.md","BI_DB_dbo","Function_DDR_Aggregation_ThisMonth","4/23/2026 4:38:26 PM","2026-04-23","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Functions\Function_DDR_Aggregation_ThisQuarter.md","BI_DB_dbo","Function_DDR_Aggregation_ThisQuarter","4/23/2026 4:38:26 PM","2026-04-23","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Functions\Function_DDR_Aggregation_ThisWeek.md","BI_DB_dbo","Function_DDR_Aggregation_ThisWeek","4/23/2026 4:38:26 PM","2026-04-23","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Functions\Function_DDR_Aggregation_ThisYear.md","BI_DB_dbo","Function_DDR_Aggregation_ThisYear","4/23/2026 4:38:26 PM","2026-04-23","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Functions\Function_DDR_Aggregation_Yesterday.md","BI_DB_dbo","Function_DDR_Aggregation_Yesterday","4/23/2026 4:38:26 PM","2026-04-23","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Functions\Function_DDR_Aggregation_YoY.md","BI_DB_dbo","Function_DDR_Aggregation_YoY","4/23/2026 4:38:27 PM","2026-04-23","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Functions\Function_Instrument_Conversion_Rates.md","BI_DB_dbo","Function_Instrument_Conversion_Rates","4/23/2026 4:38:26 PM","2026-04-23","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Functions\Function_Instrument_Snapshot_Enriched.md","BI_DB_dbo","Function_Instrument_Snapshot_Enriched","4/23/2026 4:38:26 PM","2026-04-23","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Functions\Function_MIMO_First_Deposit_All_Platforms.md","BI_DB_dbo","Function_MIMO_First_Deposit_All_Platforms","4/23/2026 4:38:26 PM","2026-04-23","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Functions\Function_MIMO_Options_Platform.md","BI_DB_dbo","Function_MIMO_Options_Platform","3/23/2026 8:30:14 PM","2026-03-23","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Functions\Function_PnL_Single_Day.md","BI_DB_dbo","Function_PnL_Single_Day","3/23/2026 11:31:12 AM","2026-03-23","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Functions\Function_Population_Active_Traders.md","BI_DB_dbo","Function_Population_Active_Traders","4/23/2026 4:38:26 PM","2026-04-23","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Functions\Function_Population_Balance_Only_Accounts.md","BI_DB_dbo","Function_Population_Balance_Only_Accounts","4/23/2026 4:38:27 PM","2026-04-23","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Functions\Function_Population_First_Time_Funded.md","BI_DB_dbo","Function_Population_First_Time_Funded","4/23/2026 4:38:26 PM","2026-04-23","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Functions\Function_Population_First_Trading_Action.md","BI_DB_dbo","Function_Population_First_Trading_Action","4/23/2026 4:38:26 PM","2026-04-23","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Functions\Function_Population_Funded.md","BI_DB_dbo","Function_Population_Funded","4/23/2026 4:38:26 PM","2026-04-23","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Functions\Function_Population_OTD_DateRange.md","BI_DB_dbo","Function_Population_OTD_DateRange","4/23/2026 4:38:26 PM","2026-04-23","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Functions\Function_Population_Portfolio_Only.md","BI_DB_dbo","Function_Population_Portfolio_Only","4/23/2026 4:38:26 PM","2026-04-23","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Functions\Function_Revenue_AdminFee.md","BI_DB_dbo","Function_Revenue_AdminFee","4/23/2026 4:38:26 PM","2026-04-23","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Functions\Function_Revenue_CashoutFee_ExcludeRedeem.md","BI_DB_dbo","Function_Revenue_CashoutFee_ExcludeRedeem","3/23/2026 11:31:12 AM","2026-03-23","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Functions\Function_Revenue_CashoutFee_IncRedeem.md","BI_DB_dbo","Function_Revenue_CashoutFee_IncRedeem","4/23/2026 4:38:27 PM","2026-04-23","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Functions\Function_Revenue_Commissions.md","BI_DB_dbo","Function_Revenue_Commissions","4/23/2026 4:38:26 PM","2026-04-23","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Functions\Function_Revenue_ConversionFee.md","BI_DB_dbo","Function_Revenue_ConversionFee","4/23/2026 4:38:27 PM","2026-04-23","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Functions\Function_Revenue_ConversionFee_WithPositionData.md","BI_DB_dbo","Function_Revenue_ConversionFee_WithPositionData","4/23/2026 4:38:26 PM","2026-04-23","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Functions\Function_Revenue_CryptoToFiat_C2F.md","BI_DB_dbo","Function_Revenue_CryptoToFiat_C2F","4/23/2026 4:38:27 PM","2026-04-23","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Functions\Function_Revenue_Dividend.md","BI_DB_dbo","Function_Revenue_Dividend","4/23/2026 4:38:27 PM","2026-04-23","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Functions\Function_Revenue_DormantFee.md","BI_DB_dbo","Function_Revenue_DormantFee","3/23/2026 11:31:12 AM","2026-03-23","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Functions\Function_Revenue_FullCommissions.md","BI_DB_dbo","Function_Revenue_FullCommissions","3/23/2026 11:31:12 AM","2026-03-23","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Functions\Function_Revenue_InterestFee.md","BI_DB_dbo","Function_Revenue_InterestFee","3/23/2026 11:31:12 AM","2026-03-23","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Functions\Function_Revenue_OptionsPlatform.md","BI_DB_dbo","Function_Revenue_OptionsPlatform","4/23/2026 4:38:27 PM","2026-04-23","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Functions\Function_Revenue_RolloverFee.md","BI_DB_dbo","Function_Revenue_RolloverFee","3/23/2026 11:31:12 AM","2026-03-23","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Functions\Function_Revenue_SDRT.md","BI_DB_dbo","Function_Revenue_SDRT","3/23/2026 11:31:12 AM","2026-03-23","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Functions\Function_Revenue_Share_Lending.md","BI_DB_dbo","Function_Revenue_Share_Lending","4/23/2026 4:38:26 PM","2026-04-23","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Functions\Function_Revenue_SpotAdjustFee.md","BI_DB_dbo","Function_Revenue_SpotAdjustFee","3/23/2026 11:31:12 AM","2026-03-23","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Functions\Function_Revenue_StakingFee.md","BI_DB_dbo","Function_Revenue_StakingFee","4/23/2026 4:38:26 PM","2026-04-23","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Functions\Function_Revenue_TicketFee.md","BI_DB_dbo","Function_Revenue_TicketFee","4/23/2026 4:38:27 PM","2026-04-23","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Functions\Function_Revenue_TicketFeeByPercent.md","BI_DB_dbo","Function_Revenue_TicketFeeByPercent","4/23/2026 4:38:27 PM","2026-04-23","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Functions\Function_Revenue_Total.md","BI_DB_dbo","Function_Revenue_Total","4/23/2026 4:38:26 PM","2026-04-23","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Functions\Function_Revenue_Trading_Fees_Breakdown.md","BI_DB_dbo","Function_Revenue_Trading_Fees_Breakdown","4/23/2026 4:38:26 PM","2026-04-23","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Functions\Function_Revenue_Trading_Instrument_Level.md","BI_DB_dbo","Function_Revenue_Trading_Instrument_Level","4/23/2026 4:38:26 PM","2026-04-23","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Functions\Function_Revenue_TransferCoinFee.md","BI_DB_dbo","Function_Revenue_TransferCoinFee","4/23/2026 4:38:26 PM","2026-04-23","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Functions\Function_Search_Functions.md","BI_DB_dbo","Function_Search_Functions","4/23/2026 4:38:26 PM","2026-04-23","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Functions\Function_Trading_Volume.md","BI_DB_dbo","Function_Trading_Volume","4/23/2026 4:38:26 PM","2026-04-23","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Functions\Function_Trading_Volume_PositionLevel.md","BI_DB_dbo","Function_Trading_Volume_PositionLevel","4/23/2026 4:38:26 PM","2026-04-23","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\AML_Alerts_OPS_Report.md","BI_DB_dbo","AML_Alerts_OPS_Report","4/23/2026 9:14:50 PM","2026-04-23","0","0","False","False","7"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\AML_German_Video_Ident.md","BI_DB_dbo","AML_German_Video_Ident","4/23/2026 1:40:35 PM","2026-04-23","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\AML_InstrumentMetaData_Daily_Email.md","BI_DB_dbo","AML_InstrumentMetaData_Daily_Email","4/23/2026 1:34:37 PM","2026-04-23","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\AML_InstrumentMetaData_Daily_Email_DayToDay_Changes.md","BI_DB_dbo","AML_InstrumentMetaData_Daily_Email_DayToDay_Changes","4/23/2026 1:36:50 PM","2026-04-23","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\Apex_UserProgramEnrolment_2024_01_25.md","BI_DB_dbo","Apex_UserProgramEnrolment_2024_01_25","4/23/2026 9:17:37 PM","2026-04-23","0","0","False","False","8"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_CLData_AllTimeData_Optimove.md","BI_DB_dbo","BI_CLData_AllTimeData_Optimove","4/23/2026 9:24:26 PM","2026-04-23","0","0","False","False","6.5"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_ABook_Exposure.md","BI_DB_dbo","BI_DB_ABook_Exposure","4/23/2026 9:34:19 PM","2026-04-23","0","0","False","False","7"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_ABook_Exposure_History.md","BI_DB_dbo","BI_DB_ABook_Exposure_History","4/23/2026 9:45:28 PM","2026-04-23","0","0","False","False","7"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_ABook_Exposure_NOPHedged.md","BI_DB_dbo","BI_DB_ABook_Exposure_NOPHedged","4/23/2026 9:51:31 PM","2026-04-23","0","0","False","False","7.5"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_AbuseAPI.md","BI_DB_dbo","BI_DB_AbuseAPI","4/27/2026 8:19:53 AM","2026-04-27","0","0","False","False","7.5"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_AB_Test.md","BI_DB_dbo","BI_DB_AB_Test","4/23/2026 9:27:38 PM","2026-04-23","0","0","False","False","7.5"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_AB_Test_Data.md","BI_DB_dbo","BI_DB_AB_Test_Data","4/23/2026 9:29:21 PM","2026-04-23","0","0","False","False","7"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_AccountClosure.md","BI_DB_dbo","BI_DB_AccountClosure","4/23/2026 4:38:27 PM","2026-04-23","0","0","False","False","8.5"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_ACH_PWMB_Flag_Report_History.md","BI_DB_dbo","BI_DB_ACH_PWMB_Flag_Report_History","4/23/2026 9:56:06 PM","2026-04-23","0","0","False","False","6.5"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_AcquisitionFunnel_AGG.md","BI_DB_dbo","BI_DB_AcquisitionFunnel_AGG","4/22/2026 2:26:26 PM","2026-04-22","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_ActiveAffActualMonthly_Region_GroupAffName.md","BI_DB_dbo","BI_DB_ActiveAffActualMonthly_Region_GroupAffName","4/21/2026 8:12:37 PM","2026-04-21","0","0","False","False","8.5"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_ActiveAffiliatesPlanned.md","BI_DB_dbo","BI_DB_ActiveAffiliatesPlanned","4/27/2026 8:21:48 AM","2026-04-27","0","6","False","False","7.5"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_ActiveAffiliatesPlanned_Actual.md","BI_DB_dbo","BI_DB_ActiveAffiliatesPlanned_Actual","4/21/2026 8:19:33 PM","2026-04-21","0","0","False","False","8.5"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_AdvancedDeposit_Ext.md","BI_DB_dbo","BI_DB_AdvancedDeposit_Ext","4/27/2026 8:23:44 AM","2026-04-27","0","47","True","False","7"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_Adwords_Ad_Conv.md","BI_DB_dbo","BI_DB_Adwords_Ad_Conv","4/27/2026 8:26:36 AM","2026-04-27","0","0","False","False","8"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_Adwords_Ad_Pref.md","BI_DB_dbo","BI_DB_Adwords_Ad_Pref","4/27/2026 8:28:03 AM","2026-04-27","0","0","False","False","8"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_Adwords_Campaign_Performance_Report.md","BI_DB_dbo","BI_DB_Adwords_Campaign_Performance_Report","4/27/2026 8:29:12 AM","2026-04-27","0","0","False","False","8"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_Adwords_Conversion_Performance_Report.md","BI_DB_dbo","BI_DB_Adwords_Conversion_Performance_Report","4/27/2026 8:37:53 AM","2026-04-27","0","0","False","False","8"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_Adwords_Dictionary_AdGroup.md","BI_DB_dbo","BI_DB_Adwords_Dictionary_AdGroup","4/27/2026 8:39:45 AM","2026-04-27","0","1","False","False","8"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_Adwords_Dictionary_Campaign.md","BI_DB_dbo","BI_DB_Adwords_Dictionary_Campaign","4/27/2026 8:40:39 AM","2026-04-27","0","0","False","False","8"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_Adwords_Geo_Conv.md","BI_DB_dbo","BI_DB_Adwords_Geo_Conv","4/27/2026 8:42:04 AM","2026-04-27","0","0","False","False","8"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_Adwords_Geo_Pref.md","BI_DB_dbo","BI_DB_Adwords_Geo_Pref","4/27/2026 8:43:19 AM","2026-04-27","0","0","False","False","8"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_Adwords_Keywords_Conv.md","BI_DB_dbo","BI_DB_Adwords_Keywords_Conv","4/27/2026 8:45:05 AM","2026-04-27","0","1","False","False","8"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_Adwords_Keywords_Pref.md","BI_DB_dbo","BI_DB_Adwords_Keywords_Pref","4/27/2026 8:46:32 AM","2026-04-27","0","1","False","False","8"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_Adwords_Search_Conv.md","BI_DB_dbo","BI_DB_Adwords_Search_Conv","4/27/2026 8:48:11 AM","2026-04-27","0","2","False","False","8"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_Adwords_Search_Perf.md","BI_DB_dbo","BI_DB_Adwords_Search_Perf","4/27/2026 8:55:37 AM","2026-04-27","0","0","False","False","8"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_AffData.md","BI_DB_dbo","BI_DB_AffData","4/27/2026 8:57:53 AM","2026-04-27","0","10","True","False","7"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_AffID_Dictionary.md","BI_DB_dbo","BI_DB_AffID_Dictionary","4/27/2026 8:59:20 AM","2026-04-27","0","2","True","False","7"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_AffiliateCOAbuse.md","BI_DB_dbo","BI_DB_AffiliateCOAbuse","4/23/2026 11:57:17 AM","2026-04-23","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_AffiliateFTDsAndURLS.md","BI_DB_dbo","BI_DB_AffiliateFTDsAndURLS","4/23/2026 4:38:26 PM","2026-04-23","0","0","False","False","8"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_AffiliateLifeCycle.md","BI_DB_dbo","BI_DB_AffiliateLifeCycle","4/27/2026 9:06:06 AM","2026-04-27","0","31","False","False","7"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_AffiliatePayment.md","BI_DB_dbo","BI_DB_AffiliatePayment","4/23/2026 11:58:40 AM","2026-04-23","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_AffiliateScore.md","BI_DB_dbo","BI_DB_AffiliateScore","4/23/2026 12:25:05 PM","2026-04-23","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_Affiliates_FraudMonitoring.md","BI_DB_dbo","BI_DB_Affiliates_FraudMonitoring","4/23/2026 11:12:56 AM","2026-04-23","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_Affiliates_VerificationSLA.md","BI_DB_dbo","BI_DB_Affiliates_VerificationSLA","4/23/2026 4:38:26 PM","2026-04-23","0","0","False","False","8.5"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_Affiliate_Class.md","BI_DB_dbo","BI_DB_Affiliate_Class","4/27/2026 9:00:43 AM","2026-04-27","0","6","False","False","7"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_Affiliate_Fraud_Loss.md","BI_DB_dbo","BI_DB_Affiliate_Fraud_Loss","4/21/2026 8:31:51 PM","2026-04-21","0","0","False","False","8.5"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_Affiliate_Guidlines_Report.md","BI_DB_dbo","BI_DB_Affiliate_Guidlines_Report","4/23/2026 11:08:20 AM","2026-04-23","0","0","False","False",
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_Affiliate_Report.md","BI_DB_dbo","BI_DB_Affiliate_Report","4/27/2026 9:02:46 AM","2026-04-27","0","26","False","False","7"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_Affiliate_Report_90898.md","BI_DB_dbo","BI_DB_Affiliate_Report_90898","4/27/2026 9:04:01 AM","2026-04-27","0","10","False","False","7"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_AggMobileAcquisitionDaily.md","BI_DB_dbo","BI_DB_AggMobileAcquisitionDaily","4/27/2026 9:08:28 AM","2026-04-27","0","28","False","False","7"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_AggMobileAcquisitionMonthly.md","BI_DB_dbo","BI_DB_AggMobileAcquisitionMonthly","4/27/2026 1:28:23 PM","2026-04-27","27","27","True","False","7"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_AGGSilverpopCampaign.md","BI_DB_dbo","BI_DB_AGGSilverpopCampaign","4/23/2026 9:59:44 PM","2026-04-23","0","0","False","False","6.5"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_AGGSilverpopCampaign_ByDomain.md","BI_DB_dbo","BI_DB_AGGSilverpopCampaign_ByDomain","4/23/2026 10:09:43 PM","2026-04-23","0","0","False","False","6.5"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_Airdrop_Data.md","BI_DB_dbo","BI_DB_Airdrop_Data","4/27/2026 1:31:25 PM","2026-04-27","14","14","True","False","7"
"C:\Users\guyman\Documents\github\Databricks_Knowledge\knowledge\synapse\Wiki\BI_DB_dbo\Tables\BI_DB_AllDeposits.md","BI_DB_dbo","BI_DB_AllDeposits","4/23/2026 3:24:50 PM","2026-04-23","0","0","False","False","9.1"
