idx,source_file,uc_table,uc_column,status,error
34,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate_masked,FTDeYesterday,OK,
35,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate_masked,FTDeLastMonth,OK,
36,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate_masked,FTDeLastQuarter,OK,
37,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate_masked,FTDeLastYear,OK,
38,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate_masked,MasterAffiliateID,OK,
39,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate_masked,UpdateDate,OK,
40,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate_masked,RegistrationThisMonth,OK,
41,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate_masked,RegistrationThisQuarter,OK,
42,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate_masked,RegistrationThisYear,OK,
43,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate_masked,FTDeThisMonth,OK,
44,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate_masked,FTDeThisQuarter,OK,
45,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate_masked,FTDeThisYear,OK,
46,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate_masked,FTDThisMonth,OK,
47,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate_masked,FTDThisQuarter,OK,
48,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate_masked,FTDThisYear,OK,
49,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate_masked,LanguageName,OK,
50,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate_masked,WebSiteTitle,OK,
51,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate_masked,GCID,OK,
52,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate_masked,EntityName,OK,
53,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate_masked,ContactPersonFullName,OK,
54,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate_masked,Telephone,OK,
55,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate_masked,SubChannel,OK,
56,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.dwh.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate_masked,Channel,OK,
57,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,AffiliateID,OK,
58,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,DateCreated,OK,
59,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,SubChannelID,OK,
60,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,Contact,OK,
61,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,ContractName,OK,
62,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,ContractType,OK,
63,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,AffiliatesGroupsName,OK,
64,knowledge/synapse/Wiki/DWH_dbo/Tables/Dim_Affiliate.alter.sql,main.pii_data.gold_sql_dp_prod_we_dwh_dbo_dim_affiliate,AccountActivated,OK,
