idx,source_file,uc_table,uc_column,status,error
94,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AML_Singapore_Risk_Classification.alter.sql,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_aml_singapore_risk_classification,POB_Final_Score,OK,"(resume: skipped, already OK)"
95,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AML_Singapore_Risk_Classification.alter.sql,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_aml_singapore_risk_classification,POB_B_Final_Score,OK,"(resume: skipped, already OK)"
96,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AML_Singapore_Risk_Classification.alter.sql,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_aml_singapore_risk_classification,POBCountry,OK,"(resume: skipped, already OK)"
97,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AML_Singapore_Risk_Classification.alter.sql,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_aml_singapore_risk_classification,TIN_CountryName,OK,"(resume: skipped, already OK)"
98,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AML_Singapore_Risk_Classification.alter.sql,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_aml_singapore_risk_classification,VerificationLevel3Date,OK,"(resume: skipped, already OK)"
99,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AML_Singapore_Risk_Classification.alter.sql,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_aml_singapore_risk_classification,Redeem_Score,OK,"(resume: skipped, already OK)"
100,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AML_Singapore_Risk_Classification.alter.sql,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_aml_singapore_risk_classification,Instrument_Risk_Score,OK,"(resume: skipped, already OK)"
101,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AML_Singapore_Risk_Classification.alter.sql,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_aml_singapore_risk_classification,CountryIDByIP,OK,"(resume: skipped, already OK)"
102,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AML_Singapore_Risk_Classification.alter.sql,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_aml_singapore_risk_classification,KYC_Country_Final_Score,OK,"(resume: skipped, already OK)"
103,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AML_Singapore_Risk_Classification.alter.sql,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_aml_singapore_risk_classification,KYC_Country_Final_Score_B_Final_Score,OK,"(resume: skipped, already OK)"
104,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AML_Singapore_Risk_Classification.alter.sql,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_aml_singapore_risk_classification,Employment_Status,OK,"(resume: skipped, already OK)"
105,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AML_Singapore_Risk_Classification.alter.sql,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_aml_singapore_risk_classification,Employment_Status_Final_Score,OK,"(resume: skipped, already OK)"
106,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AML_Singapore_Risk_Classification.alter.sql,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_aml_singapore_risk_classification,Citizenship_Sec_Final_Score,OK,"(resume: skipped, already OK)"
107,knowledge/synapse/Wiki/BI_DB_dbo/Tables/BI_DB_AML_Singapore_Risk_Classification.alter.sql,main.bi_db.gold_sql_dp_prod_we_bi_db_dbo_bi_db_aml_singapore_risk_classification,Citizenship_Sec_Final_Score_B_Final_Score,OK,"(resume: skipped, already OK)"
