catalog_name,schema_name,object_name,object_type,total_columns,columns_with_comments,pct_with_comments,synapse_schema,synapse_table,wiki_authored,deploy_status,propagation_run,propagation_failed_stmts,excluded,exclude_reason,exclude_category
main,bi_db,gold_sql_dp_prod_we_dwh_dbo_dim_instrument_correlation_groupsinstruments,EXTERNAL,3,3,100,DWH_dbo,dim_instrument_correlation_groupsinstruments,true,,false,0,false,,
main,bi_db,gold_sql_dp_prod_we_dwh_dbo_dim_product,EXTERNAL,6,6,100,DWH_dbo,dim_product,true,Deployed,false,0,false,,
main,bi_db,gold_sql_dp_prod_we_dwh_dbo_fact_cashout_rollback,EXTERNAL,28,28,100,DWH_dbo,fact_cashout_rollback,true,Stub only,false,0,true,wiki_stub_only,stub_no_uc_target
main,bi_db,gold_sql_dp_prod_we_dwh_dbo_fact_cashout_state,EXTERNAL,28,28,100,DWH_dbo,fact_cashout_state,true,Stub only,false,0,true,wiki_stub_only,stub_no_uc_target
main,bi_db,gold_sql_dp_prod_we_dwh_dbo_fact_deposit_fees,EXTERNAL,47,47,100,DWH_dbo,fact_deposit_fees,true,Stub only,false,0,true,wiki_stub_only,stub_no_uc_target
main,bi_db,gold_sql_dp_prod_we_dwh_dbo_fact_deposit_state,EXTERNAL,29,29,100,DWH_dbo,fact_deposit_state,true,Stub only,false,0,true,wiki_stub_only,stub_no_uc_target
main,bi_db,gold_sql_dp_prod_we_dwh_dbo_fact_position_futures_snapshot,EXTERNAL,32,32,100,DWH_dbo,fact_position_futures_snapshot,true,Stub only,false,0,true,wiki_stub_only,stub_no_uc_target
main,bi_db,gold_sql_dp_prod_we_dwh_dbo_fact_reverse_deposits,EXTERNAL,46,46,100,DWH_dbo,fact_reverse_deposits,true,Stub only,false,0,true,wiki_stub_only,stub_no_uc_target
main,bi_db,gold_sql_dp_prod_we_dwh_dbo_fact_settlement_prices,EXTERNAL,5,5,100,DWH_dbo,fact_settlement_prices,true,Stub only,false,0,true,wiki_stub_only,stub_no_uc_target
main,bi_db,gold_sql_dp_prod_we_dwh_dbo_fact_withdraw_fees,EXTERNAL,36,36,100,DWH_dbo,fact_withdraw_fees,true,Stub only,false,0,true,wiki_stub_only,stub_no_uc_target
main,bi_db,gold_sql_dp_prod_we_dwh_dbo_util_resultssourcetotarget_actions,EXTERNAL,14,2,14,DWH_dbo,util_resultssourcetotarget_actions,false,,false,0,false,,
main,bi_db,gold_sql_dp_prod_we_dwh_dbo_val_fcv_closingbalance,EXTERNAL,8,1,12,DWH_dbo,val_fcv_closingbalance,false,,false,0,false,,
main,bi_db,gold_sql_dp_prod_we_dwh_dbo_val_fcv_comovements,EXTERNAL,2,1,50,DWH_dbo,val_fcv_comovements,false,,false,0,false,,
main,bi_db,gold_sql_dp_prod_we_dwh_dbo_val_fcv_movementsum,EXTERNAL,2,1,50,DWH_dbo,val_fcv_movementsum,false,,false,0,false,,
main,bi_db,gold_sql_dp_prod_we_dwh_dbo_val_fcv_openingbalance,EXTERNAL,8,1,12,DWH_dbo,val_fcv_openingbalance,false,,false,0,false,,
main,bi_db,gold_sql_dp_prod_we_emoney_dbo_emoney_card_instance_summary,EXTERNAL,18,18,100,eMoney_dbo,emoney_card_instance_summary,true,Deployed,false,0,false,,
main,bi_db,gold_sql_dp_prod_we_emoney_dbo_emoney_dim_account,EXTERNAL,89,85,96,eMoney_dbo,emoney_dim_account,true,Deployed,false,0,false,,
main,bi_db,gold_sql_dp_prod_we_emoney_dbo_emoney_dim_country_rollout,EXTERNAL,7,7,100,eMoney_dbo,emoney_dim_country_rollout,true,Deployed,false,0,false,,
main,bi_db,gold_sql_dp_prod_we_emoney_dbo_emoney_dim_transaction,EXTERNAL,77,75,97,eMoney_dbo,emoney_dim_transaction,true,Deployed,false,0,false,,
main,bi_db,gold_sql_dp_prod_we_emoney_dbo_emoney_fact_transaction_status,EXTERNAL,77,75,97,eMoney_dbo,emoney_fact_transaction_status,true,Deployed,false,0,false,,
main,bi_db,gold_sql_dp_prod_we_emoney_dbo_emoney_panel_firstdates,EXTERNAL,65,64,98,eMoney_dbo,emoney_panel_firstdates,true,Deployed,false,0,false,,
main,bi_db,gold_sql_dp_prod_we_emoney_dbo_emoney_panel_retention_monthly,EXTERNAL,86,86,100,eMoney_dbo,emoney_panel_retention_monthly,true,Deployed,false,0,false,,
main,bi_db,gold_sql_dp_prod_we_emoney_dbo_emoney_reports_acquisitionfunnel,EXTERNAL,15,15,100,eMoney_dbo,emoney_reports_acquisitionfunnel,true,Deployed,false,0,false,,
main,bi_db,gold_sql_dp_prod_we_emoney_dbo_emoney_reports_acquisitionfunnelaggregated,EXTERNAL,5,5,100,eMoney_dbo,emoney_reports_acquisitionfunnelaggregated,true,Deployed,false,0,false,,
main,bi_db,gold_sql_dp_prod_we_emoney_dbo_emoney_reports_clubupgrade,EXTERNAL,13,13,100,eMoney_dbo,emoney_reports_clubupgrade,true,Deployed,false,0,false,,
main,bi_db,gold_sql_dp_prod_we_emoney_dbo_emoney_userdata_marketing,EXTERNAL,13,12,92,eMoney_dbo,emoney_userdata_marketing,true,Deployed,false,0,false,,
main,bi_db,gold_sql_dp_prod_we_emoney_dbo_emoneyclientbalance,EXTERNAL,75,75,100,eMoney_dbo,emoneyclientbalance,true,Failed,false,0,true,wiki_deploy_failed,wiki_failure
main,bi_db,gold_sql_dp_prod_we_emoney_dbo_etl_accountsactivities,EXTERNAL,105,105,100,eMoney_dbo,etl_accountsactivities,true,Deployed,false,0,false,,
main,bi_db,gold_sql_dp_prod_we_emoney_dbo_etl_settlementstransactions,EXTERNAL,116,116,100,eMoney_dbo,etl_settlementstransactions,true,Deployed,false,0,false,,
main,bi_db,gold_sql_dp_prod_we_emoney_dbo_fiataccount,EXTERNAL,11,11,100,eMoney_dbo,fiataccount,true,Deployed,false,0,false,,
main,bi_db,gold_sql_dp_prod_we_emoney_dbo_v_emoney_card_instance_summary,EXTERNAL,17,17,100,eMoney_dbo,v_emoney_card_instance_summary,true,Deployed,false,0,false,,
main,bi_db,gold_sql_dp_prod_we_exw_dbo_exw_c2f_e2e,EXTERNAL,103,102,99,EXW_dbo,exw_c2f_e2e,true,Deployed,false,0,false,,
main,bi_db,gold_sql_dp_prod_we_exw_dbo_exw_c2p_e2e,EXTERNAL,90,84,93,EXW_dbo,exw_c2p_e2e,true,Deployed,false,0,false,,
main,bi_db,gold_sql_dp_prod_we_exw_dbo_exw_compensationclosingcountries,EXTERNAL,22,22,100,EXW_dbo,exw_compensationclosingcountries,true,Deployed,false,0,false,,
main,bi_db,gold_sql_dp_prod_we_exw_dbo_exw_dimuser,EXTERNAL,21,21,100,EXW_dbo,exw_dimuser,true,Deployed,false,0,false,,
main,bi_db,gold_sql_dp_prod_we_exw_dbo_exw_ethfeesent_blockchain,EXTERNAL,19,19,100,EXW_dbo,exw_ethfeesent_blockchain,true,Deployed,false,0,false,,
main,bi_db,gold_sql_dp_prod_we_exw_dbo_exw_facttransactions,EXTERNAL,45,45,100,EXW_dbo,exw_facttransactions,true,Deployed,false,0,false,,
main,bi_db,gold_sql_dp_prod_we_exw_dbo_exw_financereportsbalancesnew,EXTERNAL,40,39,98,EXW_dbo,exw_financereportsbalancesnew,true,Deployed,false,0,false,,
main,bi_db,gold_sql_dp_prod_we_exw_dbo_exw_inventory_snapshot_history,EXTERNAL,18,18,100,EXW_dbo,exw_inventory_snapshot_history,true,Deployed,false,0,false,,
main,bi_db,gold_sql_dp_prod_we_exw_dbo_exw_reimbursementfollowup,EXTERNAL,56,5,9,EXW_dbo,exw_reimbursementfollowup,true,Stub only,false,0,true,wiki_stub_only,stub_no_uc_target
main,bi_db,gold_sql_dp_prod_we_exw_dbo_exw_usersettingswalletallowance,EXTERNAL,12,12,100,EXW_dbo,exw_usersettingswalletallowance,true,Deployed,false,0,false,,
main,bi_db,gold_sql_dp_prod_we_exw_dbo_exw_walletentity,EXTERNAL,17,17,100,EXW_dbo,exw_walletentity,true,Deployed,false,0,false,,
main,bi_db,gold_sql_dp_prod_we_exw_dbo_exw_walletinventory,EXTERNAL,19,19,100,EXW_dbo,exw_walletinventory,true,Deployed,false,0,false,,
main,bi_db,gold_sql_dp_prod_we_exw_dbo_getprovideruseridnormalized,EXTERNAL,7,7,100,EXW_dbo,getprovideruseridnormalized,true,Deployed,false,0,false,,
main,bi_db,gold_sql_dp_prod_we_exw_wallet_exw_price,EXTERNAL,17,17,100,EXW_Wallet,exw_price,true,Deployed,false,0,false,,
main,bi_db,gold_sql_dp_prod_we_exw_wallet_exw_pricedaily,EXTERNAL,10,10,100,EXW_Wallet,exw_pricedaily,true,Deployed,false,0,false,,
main,bi_db,metricviewpoc,METRIC_VIEW,4,0,0,,,false,,false,0,false,,
main,bi_db,untrustedwe_blob_tableauevents_events,EXTERNAL,111,0,0,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_015min_alltrades,EXTERNAL,17,2,12,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_2023_check_values,EXTERNAL,7,1,14,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_2023_euro_check_value,EXTERNAL,8,1,12,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_245_sessions,EXTERNAL,38,29,76,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_abuse_alert_log,EXTERNAL,18,2,11,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_abuse_signal_output,EXTERNAL,19,1,5,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_alpha_contacts,EXTERNAL,8,3,38,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_alpha_customer_actions,EXTERNAL,21,16,76,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_alpha_detailed_data,EXTERNAL,33,6,18,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_alpha_detailed_data_fifo,EXTERNAL,31,11,35,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_alpha_final_points,EXTERNAL,18,10,56,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_apex_recon_eod,EXTERNAL,21,21,100,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_apex_recon_trades,EXTERNAL,17,17,100,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_bi_db_h_nonpi_highaum,EXTERNAL,9,4,44,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_bloomberg_holdings_pct_of_mktcap,EXTERNAL,20,11,55,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_bloomberg_holdings_pct_of_mktcap_cids,EXTERNAL,17,11,65,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_bmll_nbbo_rates_slippage,EXTERNAL,53,13,25,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_bny_recon_eod,EXTERNAL,21,9,43,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_bny_recon_eod_detailed,EXTERNAL,22,13,59,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_bny_virtu_recon_trades,EXTERNAL,34,7,21,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_bny_virtu_recon_trades_detailed,EXTERNAL,23,16,70,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_cash_recon,EXTERNAL,13,2,15,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_cfd_recon_eod,EXTERNAL,16,5,31,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_cidage_data,EXTERNAL,4,3,75,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_client_abuse_news_events_calendar,EXTERNAL,13,3,23,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_crypto_pricing,EXTERNAL,18,3,17,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_crypto_volume_live,EXTERNAL,9,3,33,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_cryptovolume,EXTERNAL,18,6,33,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_daily_bmll_slippage_latency_compensation,EXTERNAL,57,13,23,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_daily_bmll_tca_ng_oil_final,EXTERNAL,28,4,14,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_dailyspreadsaggregated,EXTERNAL,56,5,9,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_dealing_regime_flags,EXTERNAL,19,5,26,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_diffusion_nop,EXTERNAL,26,5,19,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_duco_eod,EXTERNAL,28,27,96,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_duco_trades,EXTERNAL,31,27,87,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_employee_accountpnl,EXTERNAL,19,9,47,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_employees_info,EXTERNAL,32,23,72,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_employees_performance,EXTERNAL,59,54,92,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_esmanetloss_final,EXTERNAL,22,11,50,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_flowanalysis,EXTERNAL,27,21,78,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_gs_recon_eod,EXTERNAL,31,16,52,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_gs_recon_trades,EXTERNAL,33,13,39,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_h_abookexposure,EXTERNAL,17,6,35,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_h_currentdayzero,EXTERNAL,13,4,31,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_ib_recon_eod,EXTERNAL,28,20,71,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_ib_recon_trades,EXTERNAL,28,16,57,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_ig_recon_eod,EXTERNAL,31,14,45,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_ig_recon_trades,EXTERNAL,32,13,41,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_jp_recon_eod,EXTERNAL,29,13,45,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_jp_recon_trades,EXTERNAL,31,14,45,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_lp_fees_saxo,EXTERNAL,8,3,38,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_lp_fees_saxo_real_by_exchange,EXTERNAL,10,3,30,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_lp_fees_saxo_stamp_duty,EXTERNAL,6,2,33,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_lp_fees_virtu_real_by_exchange,EXTERNAL,9,3,33,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_lp_fees_virtu_stamp_duty,EXTERNAL,6,3,50,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_lukka_internal_aggregated,EXTERNAL,20,1,5,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_manipulation_report_real_stocks,EXTERNAL,17,12,71,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_manipulation_report_real_stocks_cid,EXTERNAL,21,15,71,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_marex_recon_eod,EXTERNAL,34,24,71,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_marex_recon_eod_futures,EXTERNAL,38,17,45,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_marex_recon_trades,EXTERNAL,34,17,50,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_marex_recon_trades_futures,EXTERNAL,45,24,53,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_maxnop_report,EXTERNAL,10,9,90,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_mm_topofbook,EXTERNAL,66,9,14,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_negativebalances,EXTERNAL,4,1,25,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_nhd_dashboard,EXTERNAL,21,14,67,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_nixar_beta_betaconstituencystatus,EXTERNAL,5,2,40,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_nixar_beta_dailybetaprod,EXTERNAL,20,3,15,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_nixar_beta_dailybetaprod_v,VIEW,20,3,15,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_nixar_beta_dailybetatarget,EXTERNAL,6,2,33,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_nixar_beta_dailybetatarget_v,VIEW,3,1,33,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_nixar_beta_earningscalendar,EXTERNAL,3,2,67,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_nixar_delta_diffusionanalysis,EXTERNAL,12,4,33,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_nixar_delta_diffusionanalysis_v,VIEW,12,4,33,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_nixar_delta_diffusionvolatility,EXTERNAL,7,2,29,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_nop_report,EXTERNAL,15,4,27,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_oms_execution_per_type,EXTERNAL,9,2,22,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_oms_order_per_type,EXTERNAL,8,2,25,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_oms_volume_ratio,EXTERNAL,8,0,0,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_omsinternalmarketsettings,EXTERNAL,8,0,0,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_pi_tradinglimitations_clicksize,EXTERNAL,23,21,91,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_premier_clients_2026_positions_report,EXTERNAL,43,38,88,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_premier_clients_report,EXTERNAL,71,57,80,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_premier_clinet_info,EXTERNAL,48,43,90,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_premier_customer,EXTERNAL,3,2,67,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_premier_customer_2026,EXTERNAL,5,2,40,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_premier_customer_2026_info,EXTERNAL,45,42,93,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_prices_stockschangedashboard,EXTERNAL,10,2,20,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_prices_stockschangedashboard_firststep,EXTERNAL,5,2,40,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_pricespreus_open,EXTERNAL,14,9,64,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_saxo_recon_eod,EXTERNAL,34,34,100,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_saxo_recon_trades,EXTERNAL,33,14,42,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_slippage,EXTERNAL,93,43,46,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_stocklending_balance_and_transactions_check,EXTERNAL,20,10,50,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_stocklending_datalend_data,EXTERNAL,15,9,60,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_stocklending_open_loans_recon,EXTERNAL,24,5,21,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_stocklending_open_loans_recon_old,EXTERNAL,24,4,17,,,false,,false,0,true,name_pattern_pruned_keyword,pruned_pattern
main,bi_dealing,bi_output_dealing_stocklending_optin_optout_bny_holdings,EXTERNAL,26,3,12,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_stocklending_optin_optout_nop,EXTERNAL,32,24,75,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_stocklending_optin_optout_percid,EXTERNAL,27,14,52,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_stocklending_optin_optout_percid_isus,EXTERNAL,24,17,71,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_stocklending_optin_report_per_cid,EXTERNAL,20,14,70,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_stocklending_revenue,EXTERNAL,14,4,29,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_stocklending_revenue_per_regulation,EXTERNAL,14,6,43,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_tables_bi_db_h_nonpi_highaum,EXTERNAL,9,6,67,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_tables_dealing_capitalguarantee,EXTERNAL,20,8,40,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_tables_h_currentdayzero,EXTERNAL,13,4,31,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_tables_h_market_manipulation_hourly,EXTERNAL,13,6,46,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_tables_h_market_manipulation_hourly_report_v,VIEW,12,5,42,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_tables_h_pricelocks_hourly,EXTERNAL,18,11,61,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_tables_h_pricelocks_hourly_report_v,VIEW,8,3,38,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_test_20250306_stocklending_balance_and_transactions_check,EXTERNAL,20,8,40,,,false,,false,0,true,name_pattern_pruned_keyword,pruned_pattern
main,bi_dealing,bi_output_dealing_ubs_saxo_recon_eodholdings,EXTERNAL,15,3,20,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_vision_recon_eod,EXTERNAL,28,22,79,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_vision_recon_trades,EXTERNAL,27,17,63,,,false,,false,0,false,,
main,bi_dealing,bi_output_dealing_volatility_bucket,EXTERNAL,5,2,40,,,false,,false,0,false,,
main,bi_dealing,de_output_allfailure,EXTERNAL,4,0,0,,,false,,false,0,false,,
main,bi_dealing,gold_dealing_delta_diffusionanalysis,EXTERNAL,15,5,33,,,false,,false,0,false,,
main,bi_dealing,gold_dealing_delta_diffusionanalysis_adhoc,EXTERNAL,0,0,0,,,false,,false,0,true,empty_object,no_columns
main,bi_dealing,gold_dealing_delta_diffusionanalysis_adhoc_v,VIEW,12,4,33,,,false,,false,0,false,,
main,bi_dealing,gold_dealing_delta_diffusionanalysis_v,VIEW,13,3,23,,,false,,false,0,false,,
main,bi_dealing,gold_dealing_delta_diffusionanalysisfx,EXTERNAL,16,4,25,,,false,,false,0,false,,
main,bi_dealing,gold_dealing_delta_diffusionanalysisfx_adhoc,EXTERNAL,16,4,25,,,false,,false,0,false,,
main,bi_dealing,gold_dealing_delta_diffusionanalysisfx_v,VIEW,14,3,21,,,false,,false,0,false,,
main,bi_dealing,gold_dealing_delta_diffusionvolatility,EXTERNAL,7,2,29,,,false,,false,0,false,,
main,bi_dealing,gold_dealing_delta_oms_diffusionanalysis,EXTERNAL,9,1,11,,,false,,false,0,false,,
main,bi_dealing,gold_dealing_delta_oms_models_v,VIEW,8,0,0,,,false,,false,0,false,,
main,bi_dealing,gold_dealing_libra_hscl,EXTERNAL,6,6,100,,,false,,false,0,false,,
main,bi_dealing,gold_dealing_libra_issettled,EXTERNAL,6,5,83,,,false,,false,0,false,,
main,bi_dealing,gold_dealing_libra_limitrate,EXTERNAL,6,5,83,,,false,,false,0,false,,
main,bi_dealing,gold_dealing_libra_opcl,EXTERNAL,17,12,71,,,false,,false,0,false,,
main,bi_dealing,gold_dealing_libra_parentpositionid,EXTERNAL,6,6,100,,,false,,false,0,false,,
main,bi_dealing,gold_dealing_libra_stoprate,EXTERNAL,6,5,83,,,false,,false,0,false,,
main,bi_dealing,gold_dealing_libra_treeid,EXTERNAL,6,5,83,,,false,,false,0,false,,
main,bi_dealing,gold_dealing_libra_units,EXTERNAL,7,6,86,,,false,,false,0,false,,
main,bi_dealing,gold_dealing_oms_delta_diffusionanalysis_v,VIEW,8,0,0,,,false,,false,0,false,,
main,bi_dealing,gold_dealing_oms_internalmarket_imdynamicbookfutures_v,VIEW,9,2,22,,,false,,false,0,false,,
main,bi_dealing,gold_dealing_oms_internalmarket_multipliers,EXTERNAL,3,2,67,,,false,,false,0,false,,
main,bi_dealing,gold_dealing_oms_internalmarket_multipliershistory,EXTERNAL,5,2,40,,,false,,false,0,false,,
main,bi_dealing,gold_dealing_oms_internalmarket_parameters,EXTERNAL,5,2,40,,,false,,false,0,false,,
main,bi_dealing,gold_dealing_oms_internalmarket_parametershistory,EXTERNAL,7,2,29,,,false,,false,0,false,,
main,bi_dealing,newhedgedash_email_csv,VIEW,21,3,14,,,false,,false,0,false,,
main,bi_dealing,v_hschangesummarylog_yesterday_email_csv,VIEW,6,6,100,,,false,,false,0,false,,
main,bi_output,bi_ouput_mvg_etoro_emoney,METRIC_VIEW,19,5,26,,,false,,false,0,false,,
main,bi_output,bi_ouput_v_dim_instrumenttype,VIEW,2,2,100,,,false,,false,0,false,,
main,bi_output,bi_ouput_vg_etoro_emoney,VIEW,18,6,33,,,false,,false,0,false,,
main,bi_output,bi_output_compliance_kycscreeninglimitation,EXTERNAL,12,11,92,,,false,,false,0,false,,
main,bi_output,bi_output_customer_compliance_mas_daily_client_metrics,EXTERNAL,53,40,75,,,false,,false,0,false,,
main,bi_output,bi_output_customer_compliance_mas_population,EXTERNAL,79,55,70,,,false,,false,0,false,,
main,bi_output,bi_output_customer_compliance_uk_social_activity_monitoring,EXTERNAL,9,3,33,,,false,,false,0,false,,
main,bi_output,bi_output_customer_compliance_uk_social_activity_monitoring_m,EXTERNAL,9,6,67,,,false,,false,0,false,,
main,bi_output,bi_output_customer_customer_facing_agent_engagement,EXTERNAL,17,8,47,,,false,,false,0,false,,
main,bi_output,bi_output_customer_customer_facing_am_survey,EXTERNAL,17,6,35,,,false,,false,0,false,,
main,bi_output,bi_output_customer_customer_facing_club_club_equity,EXTERNAL,30,13,43,,,false,,false,0,false,,
main,bi_output,bi_output_customer_customer_facing_club_club_offer_eligibilty,EXTERNAL,36,12,33,,,false,,false,0,false,,
main,bi_output,bi_output_customer_customer_facing_club_inventory_asset,EXTERNAL,38,6,16,,,false,,false,0,false,,
main,bi_output,bi_output_customer_customer_facing_club_loyalty_offer,EXTERNAL,38,6,16,,,false,,false,0,false,,
main,bi_output,bi_output_customer_customer_facing_club_loyalty_offer_request,EXTERNAL,29,6,21,,,false,,false,0,false,,
main,bi_output,bi_output_customer_customer_facing_pageviews_behaviour,EXTERNAL,9,5,56,,,false,,false,0,false,,
main,bi_output,bi_output_customer_customer_facing_survey,EXTERNAL,16,1,6,,,false,,false,0,false,,
main,bi_output,bi_output_customer_customer_facing_survey_taker,EXTERNAL,30,5,17,,,false,,false,0,false,,
main,bi_output,bi_output_customer_customer_facing_triggers,EXTERNAL,9,5,56,,,false,,false,0,false,,
main,bi_output,bi_output_customer_customer_facing_triggers_filtered,EXTERNAL,21,11,52,,,false,,false,0,false,,
main,bi_output,bi_output_customer_customer_facing_triggers_lead_score,EXTERNAL,13,9,69,,,false,,false,0,false,,
main,bi_output,bi_output_customer_customer_support_agent_user,EXTERNAL,41,6,15,,,false,,false,0,false,,
main,bi_output,bi_output_customer_customer_support_aml_handling_days,EXTERNAL,4,1,25,,,false,,false,0,false,,
main,bi_output,bi_output_customer_customer_support_case,EXTERNAL,114,32,28,,,false,,false,0,false,,
main,bi_output,bi_output_customer_customer_support_case_event,EXTERNAL,23,8,35,,,false,,false,0,false,,
main,bi_output,bi_output_customer_customer_support_csat,EXTERNAL,17,9,53,,,false,,false,0,false,,
main,bi_output,bi_output_customer_customer_support_customer_engagement,EXTERNAL,31,8,26,,,false,,false,0,false,,
